user_id,signup_date,country,age,gender,device_type,game_title,total_play_sessions,avg_session_duration_min,total_hours_played,in_game_purchases_count,total_revenue_usd,last_login,subscription_tier,preferred_game_mode,rank_tier,achievement_score,days_active
7aecf00d-6db0-488a-b526-e9e33d7527a4,2024-10-18,Aruba,21,Male,PC,MysticWar,13,30.45,185.72,7,193.24,2025-05-14,Platinum,Co-op,Gold,3859,208
7636128e-d821-4978-b65a-8ec7ec50c26c,2025-01-02,British Indian Ocean Territory (Chagos Archipelago),31,Female,Mobile,SpeedRun,22,21.89,151.79,4,13.57,2025-05-04,Platinum,Co-op,Bronze,6636,122
6d6264b9-53e2-411c-be5d-50959018577c,2023-11-19,Guinea-Bissau,36,Other,Console,QuestRaid,25,17.54,71.77,7,30.73,2025-05-18,Platinum,Solo,Silver,2432,546
6d130702-f182-4544-906d-fd91a3b0fced,2024-09-09,United States Virgin Islands,48,Other,Console,MysticWar,31,46.44,112.03,2,5.46,2025-05-07,Free,Multiplayer,Platinum,5233,240
50ff1f67-7072-459e-81b2-5d5c6e7b8e0d,2024-08-15,Greece,44,Other,Mobile,QuestRaid,18,24.54,67.22,4,21.65,2025-05-08,Silver,Solo,Bronze,3,266
3600de33-7b73-4bc7-8d4a-0a715309cc08,2024-08-04,Saudi Arabia,13,Female,PC,MysticWar,20,28.62,151.08,6,250.44,2025-05-16,Platinum,Solo,Silver,3808,285
329bd905-21b4-47fc-8fe5-d64985149444,2023-06-27,Paraguay,23,Male,PC,QuestRaid,17,37.63,51.17,7,28.59,2025-05-01,Platinum,Multiplayer,Platinum,972,674
dfe98a41-1b55-4b65-8e6a-ee335fd2dad0,2023-12-24,Panama,40,Other,Mobile,MysticWar,24,25.5,57.39,6,96.41,2025-05-06,Silver,Solo,Silver,9419,499
80ce56da-6f58-45bd-9b51-9d5eae131e1f,2024-02-22,Chile,42,Male,Mobile,QuestRaid,23,14.47,44.99,5,16.72,2025-04-27,Silver,Multiplayer,Platinum,4581,430
b6752102-80fa-42be-944d-68fe184803f4,2024-03-31,Aruba,37,Other,PC,BattleZone,24,43.29,66.74,6,104.21,2025-04-23,Platinum,Multiplayer,Gold,5617,388
13423819-0008-4e8a-af58-3b684e43c659,2023-05-23,Mayotte,38,Female,PC,MysticWar,14,22.48,79.62,6,38.11,2025-05-13,Platinum,Multiplayer,Bronze,1137,721
b2eb73dd-e1b7-4cf7-9ce7-33a60ab57dac,2023-07-12,Christmas Island,38,Other,Console,QuestRaid,22,34.3,111.01,5,29.46,2025-04-30,Silver,Co-op,Platinum,5331,658
b2bb2eef-60ef-4cf6-a460-85c010242d25,2024-03-06,Central African Republic,20,Male,PC,MysticWar,20,25.73,139.3,7,19.21,2025-05-08,Free,Multiplayer,Gold,7384,428
8603ebed-0932-4737-8f5c-a3ed02ffd31b,2025-01-03,Jamaica,16,Male,PC,MysticWar,20,29.45,124.0,4,23.82,2025-04-25,Silver,Co-op,Silver,1478,112
79a068d1-63ee-42fe-883b-8f2c1af4c4b2,2024-12-26,Nauru,15,Male,PC,MysticWar,18,33.79,101.55,1,71.34,2025-05-15,Gold,Solo,Bronze,2126,140
34ddb432-4d96-4331-a76f-91d64883644f,2023-05-29,United States of America,26,Female,Console,BattleZone,24,34.11,181.54,8,96.35,2025-05-05,Gold,Multiplayer,Bronze,5452,707
c4cf455c-200a-4e84-bdf6-6364bd111e62,2023-07-08,Equatorial Guinea,20,Female,PC,QuestRaid,19,33.21,114.39,3,45.18,2025-05-15,Platinum,Solo,Platinum,6206,677
4b20707c-245e-4c26-9d57-2480437cd5fc,2025-01-10,San Marino,15,Female,Mobile,MysticWar,22,24.33,105.93,4,64.04,2025-05-20,Free,Solo,Gold,1781,130
4963bcb9-142b-41cc-af98-fd19e137f0a2,2025-01-28,Malaysia,35,Male,Console,MysticWar,23,18.1,129.28,10,104.07,2025-04-22,Free,Co-op,Bronze,4475,84
0020da13-3b1e-45f8-aa59-ef6ee98f5b63,2023-06-21,Macedonia,29,Female,PC,SpeedRun,24,15.77,193.11,10,16.38,2025-05-09,Free,Multiplayer,Silver,7411,688
d628fdf7-8605-4b88-bb02-2f44b124294c,2025-01-18,Brazil,47,Male,Mobile,MysticWar,26,31.06,73.7,5,74.25,2025-04-30,Gold,Solo,Silver,1920,102
9c184d82-d00d-49f9-9979-a92ff9a70abf,2024-07-13,Bermuda,47,Other,Console,MysticWar,21,31.77,86.9,2,35.43,2025-05-12,Gold,Solo,Silver,8474,303
54958acd-3459-440e-894a-907174b8ccea,2024-05-13,Vanuatu,30,Male,Console,SpeedRun,22,26.82,113.61,5,16.83,2025-05-02,Free,Multiplayer,Gold,7084,354
f0a35b60-5fab-41c0-bd9f-c43b7ac36070,2024-09-17,Jamaica,14,Other,PC,MysticWar,19,28.98,160.93,7,91.34,2025-05-15,Platinum,Multiplayer,Silver,6960,240
8feced4b-5f01-4a5c-91b4-dc0963cac459,2024-11-24,Suriname,25,Other,Console,MysticWar,16,25.81,39.41,8,6.34,2025-05-19,Platinum,Multiplayer,Diamond,2078,176
9a246242-a900-4f05-96ee-03e305b52317,2024-12-05,Anguilla,13,Male,Mobile,SpeedRun,16,48.21,85.61,11,31.78,2025-05-11,Free,Multiplayer,Diamond,1493,157
cbb17905-5388-4799-9fc7-f5eec27c66cf,2023-09-30,Heard Island and McDonald Islands,19,Other,PC,QuestRaid,24,19.01,165.93,6,1.28,2025-04-24,Silver,Co-op,Gold,7663,572
a7915747-bd0e-4d00-a977-6726b9c33d0a,2024-04-14,Botswana,21,Female,Console,MysticWar,17,17.84,80.1,3,9.12,2025-05-05,Gold,Multiplayer,Silver,7156,386
848c109c-3b48-4c19-91f0-270c0068533b,2025-05-12,Israel,23,Other,PC,QuestRaid,15,31.56,180.72,2,3.98,2025-05-16,Free,Solo,Diamond,3508,4
75f53dad-d459-4847-9aaa-f786c6f9083a,2023-10-21,Malaysia,19,Other,PC,SpeedRun,12,28.33,187.42,8,51.78,2025-05-04,Gold,Co-op,Bronze,7413,561
9f795e8f-5010-4f58-9a14-0698cbac9673,2023-07-26,Central African Republic,15,Female,Console,MysticWar,15,21.09,85.81,2,29.21,2025-05-11,Silver,Multiplayer,Gold,3896,655
261fc1f1-da41-4803-9a96-7e6d1f28bc4c,2023-12-27,Tuvalu,17,Female,Mobile,QuestRaid,32,21.09,93.34,4,29.28,2025-05-19,Gold,Solo,Diamond,3482,509
020db8f9-fe82-4cb0-9035-6ea8649f11e6,2025-05-12,Maldives,37,Other,PC,BattleZone,21,28.68,127.34,9,16.81,2025-05-07,Free,Solo,Diamond,797,-5
063d23ba-278f-42ef-9ae5-cd22d589edf5,2023-06-21,Montserrat,45,Other,PC,BattleZone,19,26.75,79.99,2,42.54,2025-04-27,Gold,Multiplayer,Silver,5407,676
6929bd7e-95cf-448c-8e25-a855a3af6faf,2023-07-15,Syrian Arab Republic,24,Other,Console,SpeedRun,20,15.19,90.43,4,29.78,2025-04-29,Free,Solo,Platinum,5439,654
8294788d-ad6c-40b4-94b4-28c93b60f24c,2024-04-07,Cameroon,22,Female,Console,SpeedRun,16,32.04,51.97,5,63.76,2025-04-25,Gold,Solo,Silver,1250,383
714b60a4-5d9e-41d6-8c97-2248c600dcfd,2025-01-02,Tonga,30,Male,PC,MysticWar,27,31.86,62.62,3,27.91,2025-05-03,Platinum,Co-op,Silver,4244,121
9c2ff0b3-a453-4a62-8e92-2532634041ef,2023-12-30,Bermuda,48,Other,PC,SpeedRun,12,46.39,193.36,3,31.04,2025-04-22,Platinum,Co-op,Gold,1149,479
17ce7276-2aa9-4306-83d2-03f6023964bc,2024-08-15,Guinea,38,Male,Console,MysticWar,22,33.09,121.59,4,75.97,2025-05-07,Gold,Co-op,Silver,3084,265
a4de671a-f081-441d-ae87-461038ae237c,2024-07-01,Uganda,42,Male,PC,QuestRaid,27,35.93,68.18,8,60.23,2025-05-17,Free,Solo,Bronze,7286,320
aa48c17a-21b6-4ce2-9c89-ee6161555dd7,2025-02-16,Brazil,31,Other,Console,MysticWar,15,35.63,108.79,3,73.43,2025-05-09,Gold,Co-op,Gold,1858,82
49e6f8d6-fef5-4a17-a5db-168a86cefe54,2024-10-11,Cameroon,46,Male,Mobile,SpeedRun,19,40.53,150.59,3,23.92,2025-04-30,Silver,Co-op,Diamond,1453,201
a8d0ec96-ad40-4688-be6f-6f3128161fd0,2023-08-12,Sao Tome and Principe,40,Female,Console,MysticWar,18,19.25,135.67,6,120.13,2025-05-18,Free,Co-op,Platinum,5741,645
4fb6f660-ec55-4819-93f7-963a4ceb40b7,2023-08-13,Barbados,36,Female,Mobile,BattleZone,16,29.34,191.28,4,72.3,2025-05-20,Gold,Co-op,Bronze,8325,646
b4ef30e8-2b9f-46a3-9536-10865dc5a948,2024-01-28,Saint Lucia,28,Female,Mobile,MysticWar,22,27.63,94.08,7,38.18,2025-05-19,Free,Multiplayer,Platinum,452,477
59ceabb2-dcda-4f1f-9e1d-483a64f3e1d4,2024-03-08,Tunisia,37,Other,Console,BattleZone,23,35.12,57.46,4,51.84,2025-05-16,Platinum,Co-op,Bronze,211,434
4c2a7aa5-60ca-485f-ab7b-cc430c71fdbb,2023-12-09,Greenland,49,Male,Console,BattleZone,21,25.02,154.06,4,1.64,2025-05-05,Free,Solo,Bronze,2590,513
2743a6c0-6f6e-4293-bd22-beb30b73ce7c,2023-11-13,Central African Republic,20,Female,Mobile,MysticWar,17,47.63,98.41,6,9.87,2025-04-29,Gold,Multiplayer,Diamond,1043,533
c0fdf8dc-8fca-4b62-b5b9-7c8d000bded5,2023-08-27,Croatia,41,Male,Mobile,BattleZone,23,34.48,97.12,7,24.42,2025-05-21,Silver,Multiplayer,Platinum,181,633
210354eb-f802-458c-a19a-86c88fce2dea,2023-06-12,Oman,32,Female,Mobile,QuestRaid,21,37.54,44.45,5,3.55,2025-05-12,Platinum,Co-op,Platinum,4909,700
55645bd9-be15-49e2-9d97-ec5877a2a3ac,2023-11-06,Kazakhstan,15,Other,Mobile,MysticWar,20,22.39,52.27,8,90.98,2025-04-23,Platinum,Co-op,Diamond,4046,534
f704b8fb-7541-4b8f-b39b-805fad44f19c,2024-02-27,Cambodia,14,Other,Console,QuestRaid,13,28.47,189.36,5,22.0,2025-05-05,Free,Multiplayer,Silver,8640,433
4b1fbba5-df87-46bd-95b1-507e6d8a08d0,2024-11-18,Jordan,26,Other,PC,BattleZone,18,25.42,180.22,4,37.64,2025-04-24,Free,Solo,Platinum,7875,157
10f93e25-1cf2-4d0c-9e02-83b51300c8a8,2024-07-16,Isle of Man,35,Male,PC,SpeedRun,18,27.13,147.84,3,20.03,2025-05-01,Free,Multiplayer,Bronze,8472,289
b8aca017-b93f-4d78-b8b7-e8fc14c649d8,2024-07-20,Fiji,32,Male,Mobile,SpeedRun,19,39.78,68.41,7,53.57,2025-05-04,Platinum,Co-op,Bronze,1200,288
85e6ee01-1d17-4e26-ab9d-2fc738f182db,2024-12-20,Wallis and Futuna,46,Male,Mobile,SpeedRun,23,32.35,77.5,6,42.59,2025-04-25,Gold,Co-op,Bronze,2254,126
169d1bec-5f2a-4ffb-ad9c-9ba3b688624f,2023-11-21,China,44,Female,PC,SpeedRun,9,16.89,76.49,5,2.83,2025-05-12,Free,Solo,Silver,2872,538
d57dcc96-20a1-4e17-a922-08b56d1b1739,2025-01-04,Ukraine,39,Other,Mobile,MysticWar,17,11.41,217.31,5,92.48,2025-05-03,Free,Multiplayer,Silver,9464,119
fc1f35ca-9276-4a8e-aeb5-7896a0d0b78e,2024-05-23,New Zealand,29,Other,Mobile,MysticWar,25,44.66,121.8,6,10.73,2025-04-27,Platinum,Multiplayer,Silver,5618,339
ce4a5f63-20b8-4f4a-91ee-f170cd1337dd,2023-12-13,Gibraltar,22,Female,Console,BattleZone,24,15.31,94.63,1,12.81,2025-05-12,Gold,Multiplayer,Bronze,5291,516
d514d186-4723-4018-9271-b0897ed7cea0,2023-12-03,Bhutan,46,Female,PC,SpeedRun,20,23.98,45.58,5,47.48,2025-05-10,Platinum,Multiplayer,Diamond,8359,524
4cbbc476-fccb-44f7-b97f-f2aa2c31b5c9,2024-01-12,Germany,44,Male,Mobile,MysticWar,26,43.39,159.1,2,4.09,2025-05-13,Gold,Solo,Silver,7373,487
51a01a9f-189a-4015-9031-3a1efa0d630c,2024-06-18,Madagascar,21,Other,PC,MysticWar,27,24.35,76.43,8,32.85,2025-05-12,Platinum,Co-op,Gold,1100,328
563ee6c0-1747-47a0-b9f1-0143c91710fe,2024-01-27,Christmas Island,21,Male,Console,SpeedRun,21,25.47,62.69,5,52.74,2025-05-05,Silver,Co-op,Bronze,6896,464
7f112f6c-7a90-46c1-88f6-90ab721c6243,2023-08-21,Somalia,25,Female,Mobile,MysticWar,20,27.55,66.5,6,43.13,2025-05-14,Gold,Solo,Silver,7778,632
de090aa7-0b34-4ad8-93a6-4d91bdc18dda,2024-06-15,Liberia,40,Other,Mobile,QuestRaid,20,28.2,103.22,6,20.35,2025-05-07,Silver,Co-op,Silver,1344,326
34feb31a-efe0-41f4-a13c-d72dce6778e7,2024-04-09,Australia,43,Other,PC,BattleZone,29,24.21,116.44,5,37.14,2025-05-17,Gold,Multiplayer,Bronze,7279,403
3dbdc164-cf50-4a01-985e-5e3f5f3848bc,2025-05-21,Tokelau,20,Other,Mobile,BattleZone,21,24.58,25.92,7,0.33,2025-05-07,Platinum,Multiplayer,Diamond,7005,-14
ff72fc90-3717-4440-9e75-013b4e27f171,2024-08-26,Kiribati,36,Other,Mobile,MysticWar,16,41.4,99.28,10,14.89,2025-04-25,Platinum,Solo,Silver,8557,242
02d8297b-ff9a-4f58-96a3-805e008e30f9,2024-10-13,Afghanistan,24,Male,Console,BattleZone,13,32.93,82.84,6,10.36,2025-05-12,Platinum,Solo,Diamond,456,211
de404b05-5834-47f4-a3df-8ab71c974da5,2025-04-19,Bangladesh,46,Male,PC,SpeedRun,19,20.55,65.64,4,37.6,2025-05-05,Gold,Solo,Platinum,8400,16
26d71cda-2a73-4a0b-a25a-4c088067a373,2025-05-06,Austria,19,Male,Console,MysticWar,21,49.52,132.75,0,112.55,2025-05-18,Free,Solo,Silver,3071,12
54937435-7008-403b-999e-cf32aa124fdd,2024-01-22,Saint Vincent and the Grenadines,47,Other,PC,SpeedRun,29,44.52,99.04,3,30.92,2025-05-11,Platinum,Solo,Platinum,8510,475
7c0efd93-81d1-4854-bfad-0ba262581b4c,2024-09-05,Nicaragua,42,Other,PC,MysticWar,22,35.92,10.84,3,46.13,2025-05-13,Platinum,Solo,Diamond,2882,250
637609f0-cb4e-4070-988b-7c87917410d5,2025-04-13,India,48,Other,Mobile,QuestRaid,17,30.01,60.37,5,12.69,2025-04-29,Silver,Multiplayer,Diamond,7125,16
581ed86e-23dd-4ea9-a5d8-dd01887fe3db,2024-02-06,Turkmenistan,33,Other,PC,QuestRaid,31,25.93,115.47,3,12.61,2025-05-13,Free,Co-op,Gold,6917,462
5ba6dd32-8bd1-4240-9ca1-c3eb3c32dca4,2025-05-19,Saint Barthelemy,27,Female,Mobile,QuestRaid,12,39.1,49.29,3,66.3,2025-05-14,Silver,Multiplayer,Diamond,2675,-5
9fc6387e-a6a3-4d81-a36a-fd4c712d3cbd,2024-03-02,Azerbaijan,18,Female,Mobile,SpeedRun,20,54.13,34.3,5,35.58,2025-05-18,Free,Multiplayer,Diamond,727,442
9e457613-f64f-4fe4-84bd-64f47c306149,2023-07-13,Guatemala,28,Other,Mobile,MysticWar,19,52.52,164.96,2,31.41,2025-04-28,Silver,Solo,Platinum,6426,655
8cd6a725-87e0-493f-8da1-f52001427c13,2025-03-09,Cayman Islands,26,Female,Mobile,SpeedRun,21,21.97,171.65,5,31.61,2025-04-25,Silver,Solo,Bronze,9638,47
06951467-771f-4475-b36d-c945aa3fd31d,2023-06-12,French Polynesia,24,Male,Mobile,BattleZone,22,43.0,85.55,3,1.46,2025-04-30,Silver,Solo,Bronze,2211,688
04300ccb-d5fe-455f-88c1-25fc80481f02,2024-01-01,Holy See (Vatican City State),45,Male,Console,QuestRaid,24,22.46,85.81,7,7.49,2025-05-21,Silver,Co-op,Diamond,5569,506
4b73febc-4e54-4ebb-86bc-e38bf1d47180,2024-06-29,Madagascar,29,Female,PC,SpeedRun,15,44.24,119.62,6,125.79,2025-05-06,Free,Solo,Platinum,1676,311
cf9845a9-5345-446f-b3ab-2ef311a53b98,2024-10-03,Tanzania,45,Male,Mobile,QuestRaid,18,27.49,40.68,6,2.27,2025-05-19,Free,Solo,Bronze,5567,228
8b0c7056-ed12-4231-ae3a-d60c4d098b29,2025-04-28,Slovakia (Slovak Republic),40,Female,PC,BattleZone,13,34.32,88.46,2,64.63,2025-04-27,Free,Multiplayer,Diamond,8313,-1
4abdc45e-5fb4-4ee1-8cf8-792168e0b134,2023-09-27,Hungary,33,Male,Console,QuestRaid,28,21.34,139.05,2,77.6,2025-04-30,Platinum,Solo,Gold,6806,581
8ef690cb-3d04-4597-8b6e-87a937a92e10,2024-03-14,Cocos (Keeling) Islands,44,Other,Console,QuestRaid,30,14.0,53.61,5,70.45,2025-04-24,Free,Multiplayer,Platinum,7491,406
a30d80d2-7b54-4bd8-9e8c-02dc1893cf6f,2025-02-28,Spain,27,Female,Mobile,BattleZone,18,33.45,139.92,2,35.61,2025-04-27,Free,Multiplayer,Diamond,1189,58
df66f707-ef39-4402-b4dc-ac819b528009,2024-06-27,Comoros,37,Female,Mobile,BattleZone,19,28.8,144.85,9,9.21,2025-04-28,Silver,Co-op,Gold,723,305
e7f76cd8-1542-478e-9876-f8cfe991393e,2023-12-14,Korea,48,Female,Mobile,BattleZone,26,14.08,126.49,3,60.29,2025-05-17,Free,Co-op,Platinum,5898,520
4ec9c9b1-b38d-4fa5-8edc-d146bb715208,2024-01-16,Guernsey,35,Other,PC,MysticWar,24,35.88,204.33,7,8.27,2025-05-21,Free,Solo,Diamond,5654,491
f0741976-fff5-4a5e-8fb9-9bd983289fbe,2023-10-19,Nepal,46,Female,PC,MysticWar,15,22.24,184.64,5,52.45,2025-04-26,Platinum,Multiplayer,Gold,6162,555
1850505d-8e6a-4d98-9414-81d82a327c5d,2024-12-08,Uganda,24,Male,PC,QuestRaid,23,8.82,53.09,5,98.79,2025-05-10,Free,Multiplayer,Platinum,7678,153
efde502f-f9be-4d31-9ecf-1f74fbd16ced,2025-05-08,Iraq,19,Female,Mobile,BattleZone,19,21.89,88.05,6,8.1,2025-05-13,Gold,Multiplayer,Diamond,7312,5
3760eed0-d3f5-460b-9ecd-3fd53ccc352a,2023-12-04,Mongolia,44,Other,PC,QuestRaid,27,47.61,118.05,4,63.1,2025-04-29,Free,Multiplayer,Platinum,4886,512
cdfd09f6-33ad-44ba-afb0-3a745b742005,2023-06-22,South Georgia and the South Sandwich Islands,36,Other,Mobile,BattleZone,17,37.35,61.5,5,69.53,2025-05-19,Gold,Multiplayer,Diamond,9227,697
66ca3ac6-07b0-4f53-ad33-22bdb95e0348,2024-12-26,Central African Republic,35,Other,Mobile,BattleZone,15,34.97,137.03,3,28.44,2025-05-12,Gold,Multiplayer,Gold,1419,137
5cc94adc-9617-4023-8808-f82aef8f1a76,2025-02-16,China,46,Female,Mobile,BattleZone,24,37.78,169.19,3,138.21,2025-05-21,Platinum,Multiplayer,Silver,4601,94
cb959eca-19ec-4c80-981a-d70cbe83f581,2025-03-22,Ukraine,17,Other,Mobile,BattleZone,18,22.66,52.0,6,53.26,2025-05-21,Gold,Multiplayer,Platinum,7783,60
6687f5ce-6996-4a05-976e-39124f7babf1,2023-09-29,El Salvador,44,Male,Console,QuestRaid,19,13.24,73.01,3,66.72,2025-04-22,Gold,Solo,Bronze,7897,571
7dd8354b-3561-47fe-afa5-1e39295ef153,2023-07-01,Austria,25,Female,PC,SpeedRun,23,25.13,48.38,1,115.96,2025-04-26,Free,Solo,Gold,2814,665
fa90cf30-172a-4496-85ef-bb37facbc995,2024-07-30,Iceland,44,Female,Mobile,QuestRaid,17,34.05,67.89,7,15.85,2025-05-21,Platinum,Solo,Platinum,751,295
dc49c102-b8f8-4acf-807c-ab6ad8d3a06a,2023-12-29,Saint Pierre and Miquelon,23,Other,Mobile,BattleZone,19,30.97,77.03,3,5.95,2025-05-12,Gold,Co-op,Bronze,7717,500
deee292f-c06b-4369-aecb-7f9301710fa2,2024-06-02,Jordan,20,Male,Console,MysticWar,20,26.99,107.72,5,14.43,2025-05-15,Silver,Co-op,Silver,3926,347
c334d426-beb9-4165-8e54-4f0dbfd66c1f,2024-07-23,Venezuela,44,Male,Mobile,QuestRaid,15,32.83,85.78,3,38.46,2025-04-29,Gold,Multiplayer,Diamond,1278,280
904bd75a-dda9-416e-b6c0-4654f262790c,2025-03-28,Armenia,30,Male,Console,SpeedRun,19,37.38,102.45,9,3.67,2025-05-20,Platinum,Solo,Silver,9430,53
299c14d7-a6b2-4403-9c63-7f2b1bb9df56,2024-01-22,El Salvador,31,Female,Mobile,MysticWar,21,24.11,12.9,6,45.75,2025-05-12,Gold,Co-op,Silver,3822,476
47b69f33-69ec-4025-8595-1d32fc7296e8,2023-11-07,Afghanistan,19,Other,Console,BattleZone,13,35.14,82.05,2,76.07,2025-05-10,Silver,Solo,Diamond,8704,550
f30e5657-b625-4906-a941-00b770ab2d6a,2023-12-07,Saudi Arabia,30,Other,PC,SpeedRun,23,44.29,149.8,4,56.46,2025-05-10,Platinum,Multiplayer,Silver,5610,520
aa79b2ab-9eb5-4b41-800e-50e014da1967,2024-01-12,South Georgia and the South Sandwich Islands,29,Other,Console,SpeedRun,18,43.75,109.97,10,37.24,2025-05-09,Silver,Multiplayer,Silver,9809,483
28bce420-fc11-4d81-90c5-ec6f2956b721,2024-07-02,Ghana,47,Female,Console,SpeedRun,16,21.37,28.11,3,36.53,2025-05-16,Gold,Multiplayer,Platinum,3758,318
5fe8f935-66e7-4a26-986e-c792280c5de4,2023-10-14,Svalbard & Jan Mayen Islands,21,Male,Console,BattleZone,18,41.28,82.49,3,16.85,2025-05-21,Platinum,Solo,Platinum,6385,585
b6d55ce7-2911-4d9b-b6e8-f684802da384,2024-08-31,Netherlands Antilles,49,Female,Console,SpeedRun,18,24.32,115.62,8,80.17,2025-04-27,Platinum,Solo,Bronze,5496,239
1bfda618-bb1a-4265-96a8-a8bec343f07f,2025-01-07,Estonia,21,Female,Console,BattleZone,21,33.67,67.43,5,21.16,2025-05-08,Silver,Multiplayer,Bronze,9814,121
d57f286d-a39e-41a8-84da-92b7d9542c39,2024-06-18,Kyrgyz Republic,27,Female,Mobile,MysticWar,17,42.75,127.03,5,37.14,2025-05-08,Gold,Co-op,Bronze,1386,324
05ec3626-d1a4-4241-ab70-9cc5ceae9e6f,2024-06-15,United States of America,34,Male,Console,BattleZone,23,6.3,177.19,4,15.57,2025-05-15,Silver,Solo,Diamond,9613,334
5ad35d58-f844-4d11-ab3d-0a35a9331309,2024-10-28,Swaziland,45,Male,Console,BattleZone,20,15.93,69.5,4,52.07,2025-04-27,Gold,Co-op,Silver,9021,181
88882b31-991a-4fac-8c85-a4341587948e,2025-01-04,Sao Tome and Principe,45,Female,Console,MysticWar,13,24.07,133.51,4,60.01,2025-05-04,Silver,Solo,Silver,5372,120
0b81a0aa-d421-4c2f-b978-37a3742adbcf,2024-02-21,Lao People's Democratic Republic,39,Other,Mobile,SpeedRun,21,23.26,55.69,4,61.35,2025-05-06,Silver,Solo,Bronze,5640,440
60713aec-e044-4acf-837e-37f4241b25a2,2024-10-02,Saint Barthelemy,44,Other,Console,SpeedRun,12,18.11,108.02,6,38.14,2025-05-21,Gold,Solo,Platinum,3278,231
3f7bc683-44c7-486b-8b2a-44610fba1afa,2024-07-08,Bolivia,45,Female,Mobile,MysticWar,14,29.32,124.65,3,9.07,2025-05-14,Silver,Co-op,Diamond,4556,310
bfcc826f-e4cc-43f7-ba20-293e370229e1,2025-05-15,Northern Mariana Islands,45,Other,Console,MysticWar,27,24.39,37.5,5,6.75,2025-05-08,Silver,Solo,Diamond,537,-7
8458f1c3-c5d8-4a47-afed-4d2646ac58cf,2024-02-21,Zambia,36,Male,Mobile,QuestRaid,18,32.22,135.7,10,1.3,2025-05-14,Platinum,Multiplayer,Gold,1985,448
c397adc6-9508-443e-a465-172a346b55fe,2025-01-23,Antarctica (the territory South of 60 deg S),18,Other,Mobile,MysticWar,27,24.24,42.47,3,28.1,2025-04-25,Silver,Solo,Gold,3982,92
da3a6059-e564-4a8f-a3c0-0e62cc7ca3f0,2024-06-24,Panama,13,Female,Console,MysticWar,24,49.47,131.44,2,25.97,2025-05-09,Silver,Solo,Platinum,7230,319
6ce407e8-ad31-4ae8-a2f0-ab5af5493e45,2024-06-28,Costa Rica,21,Female,Mobile,SpeedRun,20,26.82,125.16,8,67.84,2025-04-22,Silver,Co-op,Gold,1397,298
2ac48437-8078-4a70-b222-1c15714d6778,2024-06-25,Jamaica,35,Other,Console,MysticWar,27,34.68,58.23,1,38.35,2025-05-04,Silver,Solo,Gold,8430,313
b672c237-722f-4e16-b317-691a80a59083,2023-06-11,Taiwan,20,Other,PC,SpeedRun,28,45.43,47.97,5,48.83,2025-05-03,Platinum,Multiplayer,Silver,9326,692
533b4813-0d70-4ee4-aa7e-0666ed219491,2023-12-16,Cote d'Ivoire,41,Male,Console,SpeedRun,26,18.82,132.12,3,26.14,2025-05-12,Free,Multiplayer,Silver,8335,513
8c6e37c1-470c-4759-94b4-829d2574e0f7,2024-01-04,Sudan,30,Male,Mobile,QuestRaid,27,27.51,-4.4,6,32.98,2025-05-07,Silver,Co-op,Bronze,8812,489
50a6426a-c38f-4e69-a117-e785ef29ceea,2023-09-10,Philippines,46,Male,Console,BattleZone,13,17.81,123.85,4,151.56,2025-05-10,Free,Co-op,Platinum,4117,608
c86d95e1-3e75-43a3-afe6-980948846276,2025-03-07,Holy See (Vatican City State),20,Male,PC,MysticWar,17,15.9,147.32,2,25.55,2025-05-10,Platinum,Solo,Diamond,3230,64
028e08f9-92cb-4ce0-ab8e-1683af74365e,2024-11-09,Haiti,22,Other,Console,BattleZone,22,13.45,116.9,9,23.61,2025-05-21,Free,Solo,Gold,6401,193
b6a8ec51-97fe-4f3d-9130-1d593d9e40c5,2024-11-14,Congo,47,Female,Console,QuestRaid,15,18.03,123.7,4,6.05,2025-05-17,Silver,Solo,Silver,9145,184
6f2e61a5-9f91-4148-b99a-cdec73ac36ba,2024-03-10,Bahamas,28,Female,Console,SpeedRun,16,44.44,4.79,4,42.89,2025-05-09,Platinum,Solo,Platinum,4647,425
a5de3f43-2f9d-4a18-bf1a-6dfebacb9731,2024-01-20,Denmark,36,Other,Mobile,QuestRaid,22,19.45,68.57,5,19.3,2025-05-04,Silver,Multiplayer,Platinum,5621,470
eb148bf5-60ab-488e-b744-ffcc54799102,2023-06-10,Bahamas,20,Other,PC,QuestRaid,25,33.66,79.34,6,9.47,2025-05-07,Gold,Solo,Silver,487,697
bb8607c8-9348-47c6-9907-bf1973a34010,2024-03-15,Tanzania,23,Female,Mobile,BattleZone,14,39.83,31.44,5,29.56,2025-05-01,Gold,Multiplayer,Silver,5467,412
4dde4b3b-fc56-4ff9-97ab-31b17a3ed137,2023-08-28,Korea,17,Female,Console,BattleZone,20,26.75,72.52,8,15.93,2025-05-21,Free,Co-op,Silver,6086,632
f52c4c29-5f6f-424b-abb4-26206f79142a,2025-05-21,Switzerland,36,Other,PC,SpeedRun,23,45.04,110.92,5,3.02,2025-05-17,Platinum,Co-op,Platinum,4838,-4
e4b236ec-4668-460b-a398-843809b81ee9,2023-05-23,Uganda,48,Other,Mobile,MysticWar,21,27.52,32.91,5,83.05,2025-05-19,Silver,Multiplayer,Silver,6500,727
